,Overall Survival (Months)
EBF1,-0.0058906500705899366
EBF2,-0.046837024976179295
EBF4,-0.017704201745423385
EBI3,-0.016736122843537912
EBNA1BP2,0.04414967471486175
EBPL,0.0770773974837021
EBP,0.05463137555560222
ECD,-0.018552439980989904
ECE1,-0.01904084223195749
ECE2,0.013752994064188163
ECEL1,0.005144890916995704
ECH1,0.051773888319726256
ECHDC1,0.01729333896875399
ECHDC2,0.03403414122071711
ECHDC3,0.08809243224289108
ECHS1,0.13291263025282343
ECM1,-0.08224777973757397
ECM2,-0.02821252584388004
ECSCR,0.0344820307899071
ECSIT,0.06988377413139736
ECT2,-0.10573584571075495
EDA2R,0.046431371166076936
EDARADD,-0.017805553725156256
EDAR,-0.06364000012326414
EDA,0.06954053130452936
EDC3,0.004861155171404239
EDC4,0.1522842021697588
EDDM3A,0.011466801879996347
EDDM3B,0.06862495897759596
EDEM1,0.041718231362752996
EDEM2,0.04996011861804573
EDEM3,-0.10210699300079704
EDF1,0.11529708635058306
EDIL3,-0.014183805176530409
EDN1,-0.05485950720085759
EDN2,-0.0556806899910333
EDN3,-0.04657728709671449
EDNRA,-0.03842698233558277
EDNRB,0.017727985714720715
EEA1,-0.040123194913268684
EED,-0.00932404114484777
EEF1A1,-0.007440999474311546
EEF1A2,-0.06466950987016405
EEF1B2,-0.00406547201788245
EEF1DP3,-0.010348519995917406
EEF1D,0.09795460362913887
EEF1E1,0.0031250593710749706
EEF1G,-0.044211543098415226
EEF2K,0.13839235930698843
EEF2,0.0015284590367894758
EEFSEC,0.11159896645222196
EEPD1,0.022619335287833862
EFCAB10,0.07318019426428583
EFCAB1,0.06864901508176906
EFCAB2,-0.027398359618363403
EFCAB3,0.017780930621184816
CRACR2B,0.09605219343638961
CRACR2A,0.028967959931120932
EFCAB5,0.005678211596131485
EFCAB6,0.0856555361696745
EFCAB7,0.04097771021852496
EFEMP1,-0.030961095447773094
EFEMP2,0.030957319137633638
MICU2,0.010720782364625552
MICU3,0.016075437833717843
EFHB,0.06189278788926288
EFHC1,0.09406845255256338
EFHC2,0.04327149396077867
EFHD1,0.07888779418736863
EFHD2,-0.05671209915592355
EFNA1,-0.01964820692992597
EFNA2,-0.05406585995461749
EFNA3,-0.037182505466997716
EFNA4,-0.0020601065809304694
EFNA5,0.010724658317322113
EFNB1,-0.0561578990537893
EFNB2,-0.06786906423402655
EFNB3,0.002710503725662723
EFR3A,0.10351303436248285
EFR3B,-0.04346491107829378
EFS,0.031184480454656407
EFTUD1,-0.04429901786348427
EFTUD2,-0.01628143584463004
EGFL6,-0.026136733954425242
EGFL7,0.006307861861294222
EGFL8,0.052313912600209775
EGFLAM,-0.01724272896928493
EGFR,-0.06749979622819345
EGF,0.03217352543699591
EGLN1,-0.06454887569950389
EGLN2,0.03647172136231707
EGLN3,-0.02177190328988537
EGOT,-0.05983029451811586
EGR1,-0.009565278191317984
EGR2,-0.02458280538721162
EGR3,-0.03892319060296094
EGR4,-0.062116167296552
EHBP1L1,-0.08694922795392894
EHBP1,-0.07942899161937941
EHD1,-0.06738042447090353
EHD2,-0.06223623702021492
EHD3,0.007223661670464776
EHD4,-0.017942904859209657
EHF,-0.06721910801347755
EHHADH,-0.05702294717541823
EHMT1,-0.01755032434392578
EHMT2,0.04715801997530524
EI24,0.03949551062419067
EID1,0.05409947295364905
EID2B,0.050940528692071683
EID2,0.03876695159493828
EID3,0.011117906219487238
EIF1AD,0.020130089865602715
EIF1AX,0.010590790023099088
EIF1B,0.006994702202815322
EIF2AK1,0.05766725431838229
EIF2AK2,-0.020713108735858757
EIF2AK3,0.02508838221369351
EIF2AK4,-0.014995394717558518
EIF2B1,-0.03219015593802097
EIF2B2,0.19055637813885773
EIF2B3,0.08506233860236044
EIF2B4,0.09604493583833704
EIF2B5,0.05872192485997809
AGO1,0.051172930722807944
AGO2,-0.08139725747521845
AGO4,0.0009288302992339048
EIF2S1,-0.07373356595756644
EIF2S2,-0.0017674243207822522
EIF2S3,-0.004713392271364666
EIF3A,-0.052773020505864354
EIF3B,-0.04142027033642621
EIF3CL,0.14586009061657057
EIF3C,-0.03326404534407588
EIF3D,-0.027809432966540985
EIF3E,-0.047884900059562904
EIF3F,-0.0002332752565717702
EIF3G,0.045054174475067425
EIF3H,0.013176285413968538
EIF3I,0.11348152556905762
EIF3J,-0.05204233329491472
EIF3K,0.0035701718612006273
EIF3L,-6.595806877919582e-10
EIF3M,-0.007416935703540724
EIF4A1,-0.033438995641417134
EIF4A2,-0.022401351072186767
EIF4A3,-0.04081277099018129
EIF4B,-0.052531688016592464
EIF4E1B,-0.04000739310615766
EIF4E2,0.0011198467015477202
EIF4E3,-0.008686083045883506
EIF4EBP1,0.008114633198214182
EIF4EBP2,-0.047048348630753314
EIF4EBP3,0.13011089096392622
EIF4ENIF1,-0.017763715218372396
EIF4E,-0.02293589630206472
EIF4G1,-0.05452788664577621
EIF4G2,-0.05227797038551396
EIF4G3,0.033383073186155084
EIF4H,-0.009281809972793258
EIF5A2,-0.03535133428166981
EIF5A,0.034256935188803295
EIF5B,0.01030692829929228
EIF5,-0.04581586559152798
EIF6,-0.0205707303435472
ELAC1,0.03885107786952881
ELAC2,0.08200440756636655
ELAVL1,0.020117537644753943
ELAVL2,-0.030689880516942318
ELAVL3,0.036470065901532185
ELAVL4,0.04381329913000435
ELF1,-0.044119796489244675
ELF2,0.05983120441737543
ELF3,0.020262663331108974
ELF4,-0.11220793245665993
ELF5,0.010150324454029613
ELFN1,-0.05154292432675267
ELFN2,-0.07493458529777781
ELK1,0.014035221221501209
ELK3,-0.10821614008424324
ELK4,-0.13965982014827735
ELL2,-0.06670430474016567
ELL3,0.0720965907944476
ELL,0.0034655679594616084
ELMO1,0.03212567564777293
ELMO2,0.07063022264277562
ELMO3,0.04462395122047686
ELMOD1,-0.03872736689152407
ELMOD2,0.023796307419153805
ELMOD3,0.04457948767480136
ELN,0.005615409637342452
ELOF1,0.13093941534744657
ELOVL1,-0.007431175120201321
ELOVL2,-0.05568137626751949
ELOVL3,-0.01836246156729551
ELOVL4,0.05783453233806394
ELOVL5,-0.004919649770319651
ELOVL6,-0.057594307404496246
ELOVL7,-0.0009918778637260485
DBIL5P,0.046827630364883514
ELP2,-0.0007285201130690357
ELP3,0.08072741741676494
ELP4,-0.0023285266369183328
ELSPBP1,0.050730535019311386
ADGRL4,0.016846085693033107
EMB,-0.018441320682616426
EMCN,0.06657066251133992
EMD,0.08559238761014953
EME1,-0.02378648407789773
EME2,-0.060071337110529324
EMG1,0.006544699662737836
EMID1,0.06351323038859673
COL26A1,0.013593715336582381
EMILIN1,-0.04879912119369738
EMILIN2,0.003733877334332661
EMILIN3,-0.04075998193844951
EML1,0.007546749882319624
EML2,-0.007235527806139311
EML3,0.03513931410188873
EML4,0.02077038622980053
EML5,0.06710026961564156
EML6,0.04249255053476052
EMP1,-0.07719380284591605
EMP2,0.08185944024142491
EMP3,-0.004381359774661805
ADGRE1,0.05396827110553685
ADGRE2,-0.08875785687095619
ADGRE3,-0.021893613540161224
ADGRE4P,-0.015326886964979955
EMX1,0.005133839919047649
EMX2OS,-0.018249404475988353
EMX2,-0.005260255720698051
EN1,-0.02895588032718563
EN2,-0.06468850782075419
ENAH,-0.020398862129770906
ENAM,-0.020489060732241555
ENC1,-0.06945214940537178
ENDOD1,-0.02330092948929839
ENDOG,0.10410731149710084
ENDOU,0.012862719791240285
ENGASE,-0.06449524089700955
ENG,0.06365404725277297
ENHO,0.17618447800487896
ENKUR,0.06283479907830349
ENO1,-0.029202219443127227
ENO2,0.0030825246097739645
ENO3,0.0760032616934113
ENOPH1,0.06831735125378718
ENOSF1,-0.006531564925686347
ENOX1,-0.08935150518945821
ENOX2,-0.05794772744541441
ENPEP,-0.019700756942111396
ENPP1,-0.042604293116077316
ENPP2,0.040397031739126704
ENPP3,0.05323759148059667
ENPP4,0.04804714770686292
ENPP5,0.06890021853444332
ENPP6,0.07597923056180304
ENPP7,-0.04412856477151774
ENSA,0.028656340809859616
ENTHD1,-0.007803836925858821
ENTPD1,0.0519757322066837
ENTPD2,-0.05570136775112765
ENTPD3,0.018511278054894775
ENTPD4,-0.02002300900605916
ENTPD5,-0.08750425138714442
ENTPD6,0.005525648383168513
ENTPD7,-0.09334262435513103
ENTPD8,-0.02679327367856745
ENY2,-0.051446372617622686
EOMES,-0.02263585770425741
EP300,-0.09616142379097468
EP400NL,0.0025883946647489134
EP400,-0.031333859718349504
EPAS1,0.036119093811247394
EPB41L1,0.07214658173582278
EPB41L2,-0.07146330477276899
EPB41L3,-0.028333419026298212
EPB41L4A,0.08446081564941547
EPB41L4B,0.0006583780996160377
EPB41L5,0.06602152868027852
EPB41,0.08255334457380618
EPB42,-0.021870029838065814
DMTN,0.06262153875869587
EPC1,-0.031128729829173245
EPC2,-0.033056750761659315
EPCAM,0.05313230653914948
EPDR1,-0.0074736290721249205
EPGN,-0.03702816647132312
EPHA10,-0.08501499640165462
EPHA1,-0.0485474463569043
EPHA2,-0.0949019852235718
EPHA3,-0.024796147979708895
EPHA4,-0.03338856985706997
EPHA5,-0.034191830008636626
EPHA6,0.003701405020940154
EPHA7,-0.049601675379889555
EPHA8,0.000486838939749604
EPHB1,-0.030496187631453998
EPHB2,-0.07312283722848471
EPHB3,-0.04664781356063517
EPHB4,-0.00937278825408445
EPHB6,-0.030460616476826987
EPHX1,0.12433293094781556
EPHX2,0.05813203300206856
EPHX3,-0.007307027165242221
EPHX4,-0.006966982286208358
EPM2AIP1,0.07197032270914729
EPM2A,0.005803579192380624
EPN1,-0.052352925660722194
EPN2,-0.04710751521174375
EPN3,0.03693198741053052
EPOR,0.03075855760433119
EPO,-0.011521034881687509
EPPK1,-0.036541802159081475
EPRS,-0.050251644878511866
EPS15L1,0.03179287298253133
EPS15,-0.010958996965819158
EPS8L1,-0.05091061130523673
EPS8L2,0.025401279925400963
EPS8L3,-0.04505473230120379
EPS8,-0.07043395687504246
EPSTI1,-0.08032322345981238
EPT1,-0.030006516620202168
EPX,-0.03389778329177553
EPYC,0.038681052825857196
ERAL1,0.032279182732495734
ERAP1,0.009752392332378393
ERAP2,-0.060191682445511145
ERAS,0.007415578252570296
ERBB2IP,-0.0003241206902329119
ERBB2,-0.050424016706131114
ERBB3,-0.04494736461009379
ERBB4,0.018603191580880474
ERC1,-0.05051901560846304
ERC2,0.005399798462123111
ERCC1,-0.0073724586014433675
ERCC2,0.0027581569123594665
ERCC3,-0.014056944763030923
ERCC4,-0.01401933454205006
ERCC5,-0.014882800971259857
ERCC6L,-0.021402388493079686
ERCC6,-0.07243584291171125
ERCC8,0.012888060757715878
EREG,-0.0314062651318967
ERF,-0.06766637708045345
ERGIC1,-0.017051923879597232
ERGIC2,-0.07975578737190273
ERGIC3,0.06306132891053012
ERG,0.010685509406214929
ERH,0.03180856664257848
ERI1,-0.026371351915495334
ERI2,-0.020138777520059135
ERI3,0.12199667802470984
ERICH1,0.013194623829318573
ERLEC1,0.0778543719283994
ERLIN1,-0.11590289368165997
ERLIN2,-0.05525455039572769
ERMAP,-0.003441750062287558
ERMN,-0.02153724728776326
ERMP1,-0.012195025923377397
ERN1,-0.08235708428571219
ERN2,0.06284199827066572
ERO1LB,0.0693588334649756
ERO1L,-0.11888134030388357
ERP27,0.22498985135653138
ERP29,0.06258209096882
ERP44,-0.015503387551170929
ERRFI1,-0.13476592750540645
ESAM,-0.05294860886098127
ESCO1,-0.02559914382893622
ESCO2,-0.05630943617501673
ESD,0.0462549824112027
ESF1,-0.05608096453814516
ESM1,0.031507919028448024
ESPL1,-0.000843971639191661
ESPNL,-0.006845973840589273
ESPNP,0.040747774589426126
ESPN,0.040568586896221975
ESR1,-0.06673893258017347
ESR2,-0.008007870382601407
ESRP1,-0.05367894462797405
ESRP2,0.08665031359504233
ESRRA,0.0022636190487120597
ESRRB,-0.02679083181731231
ESRRG,-0.022172317481937424
ESX1,-0.023512382411665866
ESYT1,-0.03633057032647522
ESYT2,0.012969044001525874
ESYT3,0.023996457655534875
ETAA1,0.06274888520430828
ETF1,-0.03336498033397712
ETFA,-0.06338783412380336
ETFB,-0.01052182092148101
ETFDH,0.012164558676326329
ETHE1,-0.06225754855833958
ETNK1,-0.08933102529529456
ETNK2,0.03583607600411728
ETS1,-0.06500371337855969
ETS2,-0.0367985077625568
ETV1,0.097123080994988
ETV2,0.07616933090183138
ETV3L,-0.04100714333523763
ETV3,-0.08339677536812613
ETV4,0.0018668566027975925
ETV5,0.010063630200075335
ETV6,0.023228229442359728
ETV7,-0.028807032070208627
EVC2,0.008719599403442626
EVC,-0.023701187164978703
EVI2A,0.024616184865910343
EVI2B,0.002539806438275844
EVI5L,0.11844797955326809
EVI5,-0.021524940044585685
EVL,0.019436289861843304
EVPLL,-0.002447151796169059
EVPL,-0.030500254091730638
EVX1,0.028628877261230097
EWSR1,-0.023950817624698886
EXD1,0.07539260039305401
EXD2,-0.019546812730502856
EXD3,-0.015972431514669944
EXO1,-0.046147641953344906
EXOC1,-0.044773478897353745
EXOC2,-0.006254854273173331
EXOC3L2,0.05223780026206269
EXOC3L1,0.01444637489099311
EXOC3,0.033196267946518115
EXOC4,-0.033359710808918246
EXOC5,-0.06693336603527567
EXOC6B,-0.09411863515801565
EXOC6,-0.03295468545923533
EXOC7,0.006671708840430836
EXOC8,-0.04471020615637163
EXOG,0.1084065906033866
EXOSC10,0.04629459912587638
EXOSC1,0.062228689510846306
EXOSC2,-0.03849607825052318
EXOSC3,-0.006012550288500918
EXOSC4,0.0819247724416683
EXOSC5,0.03880033198974397
EXOSC6,0.23226388550292104
EXOSC7,0.07479563201433066
EXOSC8,0.0417426138945918
EXOSC9,0.08121511931681472
EXPH5,0.052989237134218
EXT1,-0.09765105238872233
EXT2,-0.030772038826081493
EXTL1,-0.042924738211336126
EXTL2,-0.045300349886443166
EXTL3,0.011544653488965146
EYA1,-0.029543003838410062
EYA2,0.025120555759614766
EYA3,-0.07609010538219406
EYA4,0.03627992899992452
EYS,0.02418680261240762
EZH1,-0.027870229673697976
EZH2,-0.008811751928564608
EZR,0.059084508877095966
F10,-0.03595021939450914
F11R,-0.06801516244573858
F11,-0.011791331518136796
F12,-0.03898077641880228
F13A1,-0.007855599039154724
F13B,-0.0449786417703067
F2RL1,-0.0680490029954653
F2RL2,-0.04613020529880866
F2RL3,-0.014291636383480391
F2R,-0.03530487856929818
F2,-0.05483687838187842
F3,-0.05004940362697217
F5,-0.05300320928998184
F7,-0.003938342825375248
F8A1,0.03667185054487551
F8,0.09080215252580426
F9,-0.044533839371720736
FA2H,0.012075998970921648
FAAH2,0.052973927721953085
FAAH,0.06969159198083154
FABP12,-0.03146024503842063
FABP1,-0.04597075863764516
FABP2,-0.02120569757198872
FABP3,0.025938627579236855
FABP4,-0.004879906941353691
FABP5P3,-0.006403816917176797
FABP5,-0.01622610457662564
FABP6,0.05133822989507337
FABP7,-0.02558424772532501
FADD,-0.00940332927688202
FADS1,0.010976913593518246
FADS3,0.028647571591023907
FADS6,0.019500633828817088
FAF1,0.10120105726848233
FAF2,-0.02779149113297472
FAHD1,0.10875905725220476
FAHD2A,0.11038664346415679
FAHD2B,0.12503758410198632
FAH,0.014554608471828405
FAIM2,0.15404181286457383
FCMR,0.016232280387332564
FAIM,-0.04472284941479692
UBALD1,-0.002517326283433087
UBALD2,-0.04530770181365369
FAM101A,-0.05581531916795653
FAM101B,-0.008906745606369592
FAM102A,-0.04834574650790785
FAM102B,-0.028651385889257537
FAM103A1,-0.01484128764355851
FAM104A,-0.05050620004338591
FAM104B,0.1405840832453989
FAM105A,0.04799740902945722
OTULIN,-0.04434294315037385
FAM106A,-0.04279123893504428
FAM107A,0.07634070796735655
FAM107B,0.011001400445525108
ABHD17A,0.03230962955655986
ABHD17B,-0.038144399359076896
ABHD17C,-0.06276777897446179
FAM109A,-0.04955838013318278
FAM109B,0.0042161662366124175
FAM110A,0.06550759690079612
FAM110B,-0.019095729047858848
FAM110C,-0.01608101734010457
FAM111A,-0.014499329578553074
FAM111B,-0.016498667858038225
PCED1A,-0.012485036029760026
PCED1B,-0.010738011507585592
FAM114A1,-0.055812379831654844
FAM114A2,0.018082507615710976
TCAF1,-0.12468179527342388
TCAF2,-0.06880658978854524
DENND6A,0.025178015545818794
DENND6B,0.11168096562107584
FAM117A,0.040844125646047225
FAM117B,-0.001203793884372497
FAM118A,-0.051591978171092116
FAM118B,-0.04004782005605459
METTL21A,-0.004720796603094975
METTL21B,0.032933516064926976
FAM120AOS,0.015159379129413746
FAM120A,-0.05305448203323591
FAM120B,-0.06589274575982779
FAM120C,0.06770099133582932
FAM122A,0.04814327218899564
FAM122B,-0.03924174907198982
FAM122C,0.010220802431173579
AMER2,-0.028426456824210182
AMER1,-0.042031105468998076
AMER3,0.0362244571169916
FAM124A,-0.027126678690954406
FAM124B,-0.006687246426635544
MVB12A,0.1645705285537269
MVB12B,0.018310375569927786
FAM126A,-0.06172599694936521
FAM126B,-0.0442935939769633
FAM127A,0.011231870575812661
FAM127B,0.03522383635906036
FAM127C,0.006605838254608554
MZT2A,0.02706674278239803
MZT2B,0.058054467858959014
FAM129A,-0.0035533074896133736
FAM129B,-0.09100292836067306
FAM129C,0.012306204849418353
FAM131A,0.03608314279666846
FAM131B,-0.023079771201923647
FAM131C,-0.062134929094203775
FAM132A,-0.01373522240315029
FAM133A,0.0835230211635259
FAM133B,-0.010912659286922097
FAM134A,0.11256191490243539
FAM134B,-0.03896340368831268
FAM134C,0.0031401207155010947
FAM135A,-0.11159121655821162
FAM135B,0.053433783027481994
FAM136A,0.011012216528588796
FAM138B,0.010282566925933708
FAM138D,-0.0024845040609692962
FAM138E,-0.028496902306501155
FAM138F,-0.027672907406391126
FAM13A,0.014230877064902945
FAM13B,0.03657500950131111
FAM13C,0.013083179639091615
FAM149A,0.015785128030552584
FAM149B1,-0.014927522184056297
FAM150A,-0.01811927339288499
FAM150B,-0.012988648852328843
FAM151A,0.040617423391937066
FAM151B,-0.017072386264010923
FAM153A,0.011232059003330044
FAM153B,-0.01607551183641212
FAM153C,-0.008515747012483617
SAXO1,0.08037302512355274
SAXO2,0.07260507210702127
FAM155A,-0.05042061162493267
FAM155B,0.09809482658733659
FAM156A,0.02490169194155945
FAM157A,-0.03135032767831196
FAM157B,0.005922568017730327
EMC9,0.03473879787711733
FAM159A,0.0028152370507037957
FAM160A1,0.0024188007087190574
FAM160A2,-0.0005553144831259512
FAM160B1,0.0014852437217638221
FAM160B2,0.009728085123542788
FAM161A,0.04769577493481001
FAM161B,-0.025075685991903258
FAM162A,0.11456635149211349
FAM162B,0.08464623432520584
FAM163A,-0.0519227860711281
FAM163B,-0.02568816241188053
ZC2HC1A,-0.010735113955145177
ZC2HC1C,0.12999304489017605
SMIM11,0.08047445030674337
FAM166A,-0.013449175370771215
FAM166B,0.10819263042632907
FAM167A,0.01226539546211417
FAM167B,0.049883045706545906
FAM168A,-0.09328273096367712
FAM168B,-0.01738679418495666
FAM169A,0.0037651731144359725
FAM169B,-0.08422008778585614
FAM170A,-0.028942655700385234
FAM170B,-0.0462093946449179
FAM171A1,-0.024981565697954837
FAM171A2,0.004855579464477216
FAM171B,-0.04515314958798056
FAM172A,0.05796123580421425
FAM173A,0.05202435748169147
FAM173B,-0.01660347647677532
FAM174A,0.073077612082005
FAM174B,0.08489383645032612
FAM175A,0.007337367320277551
FAM175B,-0.011858676017708653
EVA1A,-0.01941286791082652
EVA1B,0.02551442075382304
FAM177A1,0.06160182598321307
FAM177B,-0.05920507397906285
FAM178A,-0.07225113892097741
FAM178B,0.029677176701479444
FAM179A,0.08657150498192054
FAM179B,-0.014530048580231039
FAM180A,-0.04642302617466622
FAM180B,0.006738972051521357
FAM181A,0.0757685411550616
FAM181B,0.02939373815013838
FAM182A,-0.012475991572759066
FAM182B,0.010474437545425179
FAM183A,0.08889042952972104
FAM183B,0.024125659587484166
FAM184A,0.07298248625456333
FAM184B,-0.03588865918779994
FAM185A,0.03679266983860519
FAM186A,-0.02130222894977713
FAM186B,0.02284249929489211
FAM187B,0.03633411483593882
FAM188A,0.0003547117716228707
FAM188B,-0.002962829657962923
FAM189A1,0.018760103930103033
FAM189A2,0.010578330715652862
FAM189B,-0.04835311051468407
TVP23A,-0.030113336820723757
TVP23C,-0.004690923032511012
TVP23B,-0.04160666628201863
CCSER1,-0.03267026074761084
CCSER2,-0.05349896264089229
FAM192A,0.012409275038853909
FAM193A,-0.0006794572961811785
FAM193B,-0.0015504842145107587
ERICH6,0.07688169592861852
ERICH6B,0.010544813324889688
FAM195A,0.06750818292938565
FAM195B,0.04078505959193747
FAM196A,-0.041985146086821155
FAM196B,-0.05664539887707033
FAM198A,0.06669180753682474
FAM198B,-0.002106020006615858
FAM199X,-0.07890731347229561
FAM19A1,0.009295761635778022
FAM19A2,-0.036734354554610806
FAM19A3,-0.07158067272899821
FAM19A4,0.024774079221356514
FAM19A5,0.023460069883630728
FAM200A,0.08553880747133208
FAM200B,0.09369668789740336
FAM20A,-0.04711128732155485
FAM20B,-0.07872739088239733
FAM20C,-0.034805324593334255
FAM21A,-0.05907785702660237
FAM21C,0.05193043720067163
NUTM2A,0.05019043220959059
NUTM2D,0.006808879760474178
NUTM2F,0.012563826746072843
NUTM2G,0.0034733877705041306
FAM24B,0.03461493538880636
FAM25BP,-0.0020882259316095564
FAM26D,-0.05460425509338358
FAM26E,-0.033985659256343795
FAM26F,-0.038399962704640855
FAM27L,0.03746209834489789
FAM32A,0.05885257174605219
FAM35A,-0.03260544090213137
FAM35BP,0.0045120826336058255
COX20,0.00062149905318045
PIEZO1,-0.12204842393786647
PIEZO2,-0.059891466691600184
FAM3A,0.07682684971002494
FAM3B,0.019700511501808734
FAM3C,0.027872546224838944
FAM3D,-0.019294551497525163
STRIP1,-0.028631337187258455
STRIP2,-0.05950651648470288
FAM41C,0.09661808121335738
FAM43A,-0.0551705331147626
FAM43B,-0.051105928295546534
FAM45A,-0.024864112503973863
FAM45B,-0.07081741870912252
FAM46A,0.04951550887218616
FAM46B,0.11993851151343908
FAM46C,-0.005463047615405809
FAM46D,0.017548510388416386
FAM47A,-0.0037522299057985292
FAM47B,-0.029099559554671178
FAM47C,0.025548764035460393
FAM47E,0.06593338670267801
SUPT20H,0.01183228128877382
FAM49A,0.05089252559417717
FAM49B,-0.022619091208371907
FAM50A,0.1514459994153112
FAM50B,0.06606373183185478
FAM53A,0.012092843165065426
FAM53B,0.036854417502907605
FAM53C,0.031017401844318
MTFR2,-0.019727395620446564
MTFR1L,0.13868179884973295
NXPE1,-0.04703850993247201
NXPE2,-0.047571610566194696
NXPE3,-0.011551876869887125
NXPE4,0.04027569703016951
FAM57A,-0.01504496148859057
FAM57B,0.02044668032955973
FAM58A,0.040121796811189624
GAREM,-0.055309480692999645
BRINP2,-0.06815879352736733
BRINP3,-0.052344602838943426
FAM60A,-0.03712947654681806
